"x"
"139","Gymnodinium_spp."
"140","Heterocapsa_triquetra"
"141","Protoperidinium_sp."
"142","Eutreptiella_lanowii"
"143","Eutreptiella_gymnastica"
"144","Trachelomonas_regulosa"
"145","Chlamydomonas_monadina"
"146","Chlamydomonas_sp."
"147","Dictyosphaerium_sp."
"148","Koliella_longiseta"
"149","Koliella_spiculiformos"
"150","Monoraphidium_arcuatum"
"151","Monoraphidium_contortum"
"152","Monoraphidium_griffithii"
"153","Pediastrum_biradiatum"
"154","Pediastrum_duplex_v.gracillimum"
"155","Planctonema_lauterbornii"
"156","Pyramimonas_sp."
"157","Scenedesmus_acutus"
"158","Scenedesmus_intermedius"
"159","Scenedesmus_quadricauda"
"160","Tetrastrum_triangulare"
"161","Anabaena_sp."
"162","Aphanizomenon_sp."
"163","Planktolyngbya_limnetica"
"164","Planktothrix_agardhii"
"165","Chrysochromylina_sp."
"166","Ebria_tripartita"
"167","Actinocyclus_normanii"
"168","Amphora_ovalis"
"169","Amphora_sp."
"170","Asterionella_formosa"
"171","Asterionella_gracillima"
"172","Aulacoseira_ambigua"
"173","Aulacoseira_islandica"
"174","Aulacoseira_subarctica"
"175","Cyclotella_bodanica"
"176","Cyclotella_choctawhatcheeana"
"177","Cyclotella_comta"
"178","Cyclotella_sp."
"179","Cylindrotheca_closterium"
"180","Diatoma_elongata"
"181","Fragilaria_heidenii"
"182","Melosira_nummoloides"
"183","Navicula_sp."
"184","Navicula_vanhoeffenii"
"185","Nitzschia_acicularis"
"186","Nitzschia_closterium"
"187","Nizchia_sp."
"188","Nizchia_spp."
"189","Thalassionema_nitzschioides"
"190","Thalassiosira_nordenskioeldii"
"191","Cryptomonas_sp."
"192","Hemiselmis_virescens"
"193","Komma_caudata"
"194","Leucocryptos_marina"
"195","Teleaulax_acuta"
"196","Teleaulax_amphioxeia"
"197","Amphidinium_exentsum"
"198","Gymnodinium_spp."
"199","Katodinium_glaucum"
"200","Scrippsiella_sp."
"201","Scrippsiella_trochoidea"
"202","Eutreptiella_lanowii"
"203","Eutreptiella_gymnastica"
"204","Chlamydomonas_monadina"
"205","Dictyosphaerium_ehrenbergianum"
"206","Dictyosphaerium_pulchellum"
"207","Koliella_spiculiformos"
"208","Monoraphidium_arcuatum"
"209","Monoraphidium_contortum"
"210","Oocystis_lacustris"
"211","Pediastrum_boryanum_v._longicornis"
"212","Planctonema_lauterbornii"
"213","Pyramimonas_sp."
"214","Scenedesmus_acutus"
"215","Scenedesmus_quadricauda"
"216","Tetrastrum_triangulare"
"217","Anabaena_sp."
"218","Aphanizomenon_sp."
"219","Chrysochromylina_sp."
"220","Achnanthes_taeniata"
"221","Actinocyclus_normanii"
"222","Amphora_ovalis"
"223","Amphora_sp."
"224","Asterionella_formosa"
"225","Asterionella_gracillima"
"226","Aulacoseira_ambigua"
"227","Aulacoseira_islandica"
"228","Aulacoseira_subarctica"
"229","Caloneis_sp."
"230","Chaetoceros_gracilis"
"231","Cyclotella_bodanica"
"232","Cyclotella_choctawhatcheeana"
"233","Cyclotella_meneghiniana"
"234","Cyclotella_sp."
"235","Cylindrotheca_closterium"
"236","Diatoma_elongata"
"237","Fragilaria_heidenii"
"238","Fragilaria_construens"
"239","Fragilaria_virescens"
"240","Melosira_nummoloides"
"241","Navicula_sp."
"242","Navicula_vanhoeffenii"
"243","Nitzschia_acicularis"
"244","Nitzschia_closterium"
"245","Nizchia_sp."
"246","Stephanodiscus_hantschii"
"247","Thalassionema_nitzschioides"
"248","Thalassiosira_hyalina"
"249","Cryptomonas_erosa"
"250","Cryptomonas_gracilis"
"251","Hemiselmis_sp."
"252","Hemiselmis_virescens"
"253","Komma_caudata"
"254","Leucocryptos_marina"
"255","Teleaulax_acuta"
"256","Amphidinium_exentsum"
"257","Gymnodinium_spp."
"258","Gyrodinium_lacryma"
"259","Prorocentrum_cordatum"
"260","Prorocentrum_minimum"
"261","Eutreptiella_lanowii"
"262","Eutreptiella_gymnastica"
"263","Trachelomonas_regulosa"
"264","Chlamydomonas_monadina"
"265","Chlamydomonas_sp."
"266","Koliella_longiseta"
"267","Monoraphidium_contortum"
"268","Monoraphidium_griffithii"
"269","Oocystis_borgei"
"270","Pediastrum_duplex"
"271","Planctonema_lauterbornii"
"272","Pyramimonas_sp."
"273","Quadrigula_closterioides"
"274","Scenedesmus_acutus"
"275","Scenedesmus_intermedius"
"276","Scenedesmus_magnus"
"277","Scenedesmus_quadricauda"
"278","Tetrastrum_staurogniaeformis"
"279","Anabaena_sp."
"280","Aphanizomenon_sp."
"281","Planktothrix_agardhii"
"282","Chrysochromylina_sp."
"283","Ebria_tripartita"
"284","Actinocyclus_normanii"
"285","Amphora_sp."
"286","Asterionella_formosa"
"287","Asterionella_gracillima"
"288","Aulacoseira_ambigua"
"289","Aulacoseira_islandica"
"290","Aulacoseira_subarctica"
"291","Cyclotella_bodanica"
"292","Cyclotella_comta"
"293","Cyclotella_sp."
"294","Diatoma_elongata"
"295","Fragilaria_heidenii"
"296","Fragilaria_virescens"
"297","Melosira_arctica"
"298","Navicula_sp."
"299","Navicula_vanhoeffenii"
"300","Nitzschia_acicularis"
"301","Nitzschia_linearis"
"302","Nitzschia_longissima"
"303","Nizchia_sp."
"304","Skeletonema_costatum"
"305","Stephanodiscus_hantschii"
"306","Synedra_acus"
"307","Thalassionema_nitzschioides"
"308","Cryptomonas_erosa"
"309","Cryptomonas_obovata"
"310","Cryptomonas_ovata"
"311","Hemiselmis_virescens"
"312","Komma_caudata"
"313","Leucocryptos_marina"
"314","Teleaulax_acuta"
"315","Amphidinium_exentsum"
"316","Amphidinium_carterae"
"317","Gymnodinium_helveticum"
"318","Gymnodinium_spp."
"319","Prorocentrum_cordatum"
"320","Scrippsiella_sp."
"321","Eutreptiella_gymnastica"
"322","Chlamydomonas_monadina"
"323","Coelastrum_microporum"
"324","Crucigenia_quadrata"
"325","Koliella_longiseta"
"326","Koliella_spiculiformos"
"327","Monoraphidium_mirrabile"
"328","Monoraphidium_contortum"
"329","Monoraphidium_griffithii"
"330","Oocystis_borgei"
"331","Oocystis_lacustris"
"332","Pediastrum_boryanum_v._longicornis"
"333","Pediastrum_duplex_v.gracillimum"
"334","Planctonema_lauterbornii"
"335","Pterosperma_polygonum"
"336","Pyramimonas_sp."
"337","Scenedesmus_acutus"
"338","Scenedesmus_intermedius"
"339","Scenedesmus_quadricauda"
"340","Tetrastrum_triangulare"
"341","Anabaena_sp."
"342","Aphanizomenon_sp."
"343","Ebria_tripartita"
"344","Amphiprora_hyperborea"
"345","Amphora_sp."
"346","Asterionella_formosa"
"347","Asterionella_gracillima"
"348","Aulacoseira_ambigua"
"349","Aulacoseira_islandica"
"350","Aulacoseira_subarctica"
"351","Chaetoceros_danicus"
"352","Cyclotella_bodanica"
"353","Cyclotella_sp."
"354","Cylindrotheca_closterium"
"355","Diatoma_elongata"
"356","Fragilaria_heidenii"
"357","Navicula_sp."
"358","Navicula_vanhoeffenii"
"359","Nitzschia_acicularis"
"360","Nitzschia_closterium"
"361","Nizchia_sp."
"362","Skeletonema_costatum"
"363","Surirella_sp."
"364","Hemiselmis_virescens"
"365","Komma_caudata"
"366","Teleaulax_acuta"
"367","Amphidinium_sphenoides"
"368","Katodinium_glaucum"
"369","Scrippsiella_trochoidea"
"370","Eutreptiella_lanowii"
"371","Eutreptiella_gymnastica"
"372","Trachelomonas_regulosa"
"373","Actinastrum_hantzschii"
"374","Chlamydomonas_monadina"
"375","Koliella_spiculiformos"
"376","Monoraphidium_arcuatum"
"377","Monoraphidium_contortum"
"378","Monoraphidium_griffithii"
"379","Pediastrum_duplex"
"380","Planctonema_lauterbornii"
"381","Pyramimonas_sp."
"382","Scenedesmus_quadricauda"
"383","Anabaena_sp."
"384","Anabaena_spiroides"
"385","Planktolyngbya_limnetica"
"386","Ebria_tripartita"
"387","Asterionella_formosa"
"388","Aulacoseira_ambigua"
"389","Aulacoseira_granulata"
"390","Aulacoseira_islandica"
"391","Aulacoseira_subarctica"
"392","Chaetoceros_danicus"
"393","Cyclotella_choctawhatcheeana"
"394","Cyclotella_meneghiniana"
"395","Cylindrotheca_closterium"
"396","Diatoma_elongata"
"397","Fragilaria_heidenii"
"398","Melosira_nummoloides"
"399","Navicula_cryptocephala"
"400","Navicula_sp."
"401","Navicula_vanhoeffenii"
"402","Nitzschia_vermicularis"
"403","Nizchia_sp."
"404","Nizchia_spp."
"405","Skeletonema_costatum"
"406","Stephanodiscus_hantschii"
"407","Thalassionema_nitzschioides"
"408","Thalassiosira_gravida"
"409","Thalassiosira_hyalina"
"410","Cryptomonas_gracilis"
"411","Cryptomonas_ovata"
"412","Hemiselmis_virescens"
"413","Komma_caudata"
"414","Leucocryptos_marina"
"415","Teleaulax_acuta"
"416","Amphidinium_exentsum"
"417","Dinophysis_ovum"
"418","Gymnodinium_helveticum"
"419","Gyrodinium_lacryma"
"420","Heterocapsa_triquetra"
"421","Katodinium_glaucum"
"422","Peridiniella_catenata"
"423","Prorocentrum_cordatum"
"424","Protoperidinium_brevipes"
"425","Scrippsiella_trochoidea"
"426","Eutreptiella_lanowii"
"427","Eutreptiella_gymnastica"
"428","Chlamydomonas_monadina"
"429","Dictyosphaerium_ehrenbergianum"
"430","Koliella_longiseta"
"431","Koliella_spiculiformos"
"432","Monoraphidium_mirrabile"
"433","Monoraphidium_arcuatum"
"434","Monoraphidium_griffithii"
"435","Oocystis_lacustris"
"436","Pediastrum_duplex"
"437","Planctonema_lauterbornii"
"438","Pterosperma_vanhoeffenii"
"439","Pyramimonas_sp."
"440","Scenedesmus_acutus"
"441","Scenedesmus_quadricauda"
"442","Tetrastrum_triangulare"
"443","Anabaena_sp."
"444","Aphanizomenon_sp."
"445","Chrysochromylina_sp."
"446","Ebria_tripartita"
"447","Amphiprora_hyperborea"
"448","Amphora_ovalis"
"449","Amphora_sp."
"450","Asterionella_formosa"
"451","Asterionella_gracillima"
"452","Aulacoseira_ambigua"
"453","Aulacoseira_granulata"
"454","Aulacoseira_islandica"
"455","Aulacoseira_subarctica"
"456","Chaetoceros_socialis"
"457","Coscinodiscus_sp."
"458","Cyclotella_bodanica"
"459","Cyclotella_meneghiniana"
"460","Cyclotella_sp."
"461","Cylindrotheca_closterium"
"462","Diatoma_elongata"
"463","Fragilaria_heidenii"
"464","Navicula_cryptocephala"
"465","Navicula_sp."
"466","Navicula_vanhoeffenii"
"467","Nitzschia_closterium"
"468","Nitzschia_sigmoidaea"
"469","Nizchia_sp."
"470","Skeletonema_costatum"
"471","Stephanodiscus_hantschii"
"472","Thalassionema_nitzschioides"
"473","Thalassiosira_hyalina"
"474","Cryptomonas_obovata"
"475","Hemiselmis_virescens"
"476","Komma_caudata"
"477","Teleaulax_acuta"
"478","Amphidinium_exentsum"
"479","Amphidinium_sphenoides"
"480","Gymnodinium_spp."
"481","Oxytoxum_gladiolus"
"482","Oxytoxum_scolopax"
"483","Peridiniella_catenata"
"484","Prorocentrum_micans"
"485","Protoperidinium_brevipes"
"486","Protoperidinium_pellucidum"
"487","Scrippsiella_trochoidea"
"488","Eutreptiella_lanowii"
"489","Eutreptiella_gymnastica"
"490","Chlamydomonas_monadina"
"491","Closterium_aciculare"
"492","Eudorina_elegans"
"493","Koliella_longiseta"
"494","Koliella_spiculiformos"
"495","Monoraphidium_arcuatum"
"496","Monoraphidium_contortum"
"497","Monoraphidium_griffithii"
"498","Oocystis_lacustris"
"499","Pediastrum_duplex"
"500","Planctonema_lauterbornii"
"501","Pyramimonas_sp."
"502","Scenedesmus_acutus"
"503","Scenedesmus_magnus"
"504","Scenedesmus_quadricauda"
"505","Tetrastrum_triangulare"
"506","Planktolyngbya_limnetica"
"507","Chrysochromylina_sp."
"508","Ebria_tripartita"
"509","Amphora_sp."
"510","Asterionella_formosa"
"511","Aulacoseira_ambigua"
"512","Aulacoseira_islandica"
"513","Aulacoseira_italica"
"514","Aulacoseira_subarctica"
"515","Chaetoceros_danicus"
"516","Coscinodiscus_sp."
"517","Cyclotella_bodanica"
"518","Cylindrotheca_closterium"
"519","Diatoma_elongata"
"520","Fragilaria_heidenii"
"521","Fragilaria_heideni"
"522","Fragilaria_construens_v.venter"
"523","Melosira_nummoloides"
"524","Navicula_sp."
"525","Navicula_vanhoeffenii"
"526","Nitzschia_acicularis"
"527","Nitzschia_linearis"
"528","Nitzschia_longissima"
"529","Nitzschia_vermicularis"
"530","Nizchia_sp."
"531","Odontella_aurita"
"532","Skeletonema_costatum"
"533","Skeletonema_subsalsum"
"534","Synedra_ulna"
"535","Thalassionema_nitzschioides"
"536","Chlamydomonas_sp."
"537","Cryptomonas_erosa"
"538","Cryptomonas_ovata"
"539","Hemiselmis_sp."
"540","Hemiselmis_virescens"
"541","Komma_caudata"
"542","Teleaulax_acuta"
"543","Teleaulax_amphioxeia"
"544","Amphidinium_exentsum"
"545","Amphidinium_sphenoides"
"546","Gymnodinium_helveticum"
"547","Gymnodinium_spp."
"548","Heterocapsa_triquetra"
"549","Peridiniella_catenata"
"550","Protoperidinium_brevipes"
"551","Protoperidinium_pellucidum"
"552","Protoperidinium_sp."
"553","Scrippsiella_sp."
"554","Scrippsiella_trochoidea"
"555","Eutreptiella_lanowii"
"556","Eutreptiella_gymnastica"
"557","Trachelomonas_planctonica"
"558","Trachelomonas_regulosa"
"559","Chlamydomonas_monadina"
"560","Dictyosphaerium_ehrenbergianum"
"561","Eudorina_elegans"
"562","Koliella_longiseta"
"563","Koliella_spiculiformos"
"564","Monoraphidium_contortum"
"565","Monoraphidium_komarkovae"
"566","Monoraphidium_minutum"
"567","Oocystis_lacustris"
"568","Pediastrum_boryanum"
"569","Planctonema_lauterbornii"
"570","Pyramimonas_sp."
"571","Scenedesmus_acutus"
"572","Scenedesmus_quadricauda"
"573","Scenedesmus_spinosus"
"574","Tetrastrum_staurogniaeformis"
"575","Tetrastrum_triangulare"
"576","Anabaena_sp."
"577","Aphanizomenon_sp."
"578","Planktolyngbya_limnetica"
"579","Chrysochromylina_sp."
"580","Ebria_tripartita"
"581","Actinocyclus_normanii"
"582","Amphiprora_hyperborea"
"583","Amphora_sp."
"584","Asterionella_formosa"
"585","Asterionella_gracillima"
"586","Aulacoseira_ambigua"
"587","Aulacoseira_islandica"
"588","Aulacoseira_subarctica"
"589","Coscinodiscus_sp."
"590","Cyclotella_bodanica"
"591","Cyclotella_meneghiniana"
"592","Cylindrotheca_closterium"
"593","Diatoma_elongata"
"594","Fragilaria_heidenii"
"595","Melosira_nummoloides"
"596","Melosira_dubia"
"597","Navicula_cryptocephala"
"598","Navicula_sp."
"599","Navicula_vanhoeffenii"
"600","Nitzschia_acicularis"
"601","Nitzschia_closterium"
"602","Nitzschia_longissima"
"603","Nitzschia_vermicularis"
"604","Nizchia_sp."
"605","Skeletonema_costatum"
"606","Stephanodiscus_astraea"
"607","Stephanodiscus_hantschii"
"608","Surirella_sp."
"609","Synedra_acus"
"610","Thalassionema_nitzschioides"
"611","Cryptomonas_erosa"
"612","Cryptomonas_obovata"
"613","Cryptomonas_ovata"
"614","Hemiselmis_sp."
"615","Hemiselmis_virescens"
"616","Komma_caudata"
"617","Leucocryptos_marina"
"618","Teleaulax_acuta"
"619","Amphidinium_exentsum"
"620","Gymnodinium_spp."
"621","Gyrodinium_lacryma"
"622","Heterocapsa_rotundata"
"623","Katodinium_glaucum"
"624","Oxytoxum_scolopax"
"625","Peridiniella_catenata"
"626","Prorocentrum_cordatum"
"627","Prorocentrum_minimum"
"628","Protoperidinium_pellucidum"
"629","Eutreptiella_lanowii"
"630","Eutreptiella_gymnastica"
"631","Trachelomonas_volvocina"
"632","Closterium_macilentum"
"633","Coelastrum_microporum"
"634","Eudorina_elegans"
"635","Koliella_longiseta"
"636","Koliella_spiculiformos"
"637","Monoraphidium_arcuatum"
"638","Monoraphidium_contortum"
"639","Pediastrum_duplex"
"640","Pterosperma_polygonum"
"641","Pyramimonas_sp."
"642","Scenedesmus_magnus"
"643","Scenedesmus_quadricauda"
"644","Scenedesmus_spinosus"
"645","Tetrastrum_triangulare"
"646","Planktolyngbya_limnetica"
"647","Planktothrix_agardhii"
"648","Ebria_tripartita"
"649","Achnanthes_taeniata"
"650","Amphiprora_hyperborea"
"651","Amphora_proteus"
"652","Amphora_sp."
"653","Asterionella_formosa"
"654","Asterionella_gracillima"
"655","Aulacoseira_ambigua"
"656","Aulacoseira_islandica"
"657","Aulacoseira_subarctica"
"658","Chaetoceros_socialis"
"659","Cyclotella_bodanica"
"660","Cylindrotheca_closterium"
"661","Diatoma_elongata"
"662","Melosira_varians"
"663","Navicula_directa"
"664","Navicula_sp."
"665","Navicula_vanhoeffenii"
"666","Nitzschia_closterium"
"667","Nitzschia_linearis"
"668","Nitzschia_vermicularis"
"669","Nizchia_sp."
"670","Skeletonema_costatum"
"671","Stephanodiscus_hantschii"
"672","Synedra_acus"
"673","Thalassionema_nitzschioides"
"674","Cryptomonas_erosa"
"675","Cryptomonas_obovata"
"676","Hemiselmis_sp."
"677","Hemiselmis_virescens"
"678","Komma_caudata"
"679","Teleaulax_acuta"
"680","Amphidinium_exentsum"
"681","Amphidinium_longum"
"682","Gymnodinium_spp."
"683","Gyrodinium_lacryma"
"684","Karlodinium_veneficum"
"685","Prorocentrum_minimum"
"686","Scrippsiella_sp."
"687","Scrippsiella_trochoidea"
"688","Eutreptiella_lanowii"
"689","Eutreptiella_gymnastica"
"690","Closterium_aciculare"
"691","Dictyosphaerium_ehrenbergianum"
"692","Koliella_longiseta"
"693","Koliella_spiculiformos"
"694","Monoraphidium_griffithii"
"695","Oocystis_lacustris"
"696","Pediastrum_boryanum_v._longicornis"
"697","Planctonema_lauterbornii"
"698","Pyramimonas_sp."
"699","Scenedesmus_acutus"
"700","Scenedesmus_intermedius"
"701","Scenedesmus_magnus"
"702","Scenedesmus_spinosus"
"703","Tetrastrum_triangulare"
"704","Aphanizomenon_sp."
"705","Planktothrix_agardhii"
"706","Chrysochromylina_sp."
"707","Ebria_tripartita"
"708","Achnanthes_taeniata"
"709","Actinocyclus_normanii"
"710","Amphora_sp."
"711","Asterionella_formosa"
"712","Asterionella_gracillima"
"713","Aulacoseira_ambigua"
"714","Aulacoseira_islandica"
"715","Aulacoseira_italica"
"716","Aulacoseira_subarctica"
"717","Coscinodiscus_sp."
"718","Cyclotella_bodanica"
"719","Diatoma_elongata"
"720","Fragilaria_heidenii"
"721","Navicula_directa"
"722","Navicula_pelagica"
"723","Navicula_vanhoeffenii"
"724","Nitzschia_acicularis"
"725","Nitzschia_closterium"
"726","Nitzschia_vermicularis"
"727","Nizchia_sp."
"728","Skeletonema_costatum"
"729","Thalassiosira_hyalina"
"730","Thalassiosira_nordenskioeldii"
"731","Cryptomonas_obovata"
"732","Cryptomonas_ovata"
"733","Hemiselmis_sp."
"734","Hemiselmis_virescens"
"735","Komma_caudata"
"736","Leucocryptos_marina"
"737","Teleaulax_acuta"
"738","Amphidinium_exentsum"
"739","Gymnodinium_helveticum"
"740","Gyrodinium_lacryma"
"741","Prorocentrum_minimum"
"742","Protoperidinium_granii"
"743","Eutreptiella_lanowii"
"744","Eutreptiella_gymnastica"
"745","Trachelomonas_volvocina"
"746","Actinastrum_hantzschii_v.subtile"
"747","Crucigenia_quadrata"
"748","Dictyosphaerium_pulchellum"
"749","Koliella_spiculiformos"
"750","Monoraphidium_contortum"
"751","Monoraphidium_griffithii"
"752","Oocystis_lacustris"
"753","Pediastrum_biradiatum"
"754","Pediastrum_boryanum"
"755","Planctonema_lauterbornii"
"756","Scenedesmus_acutus"
"757","Scenedesmus_quadricauda"
"758","Tetrastrum_triangulare"
"759","Planktothrix_agardhii"
"760","Ebria_tripartita"
"761","Amphiprora_hyperborea"
"762","Amphora_sp."
"763","Asterionella_formosa"
"764","Aulacoseira_ambigua"
"765","Aulacoseira_granulata"
"766","Aulacoseira_islandica"
"767","Aulacoseira_subarctica"
"768","Chaetoceros_danicus"
"769","Coscinodiscus_sp."
"770","Cyclotella_comta"
"771","Cyclotella_sp."
"772","Diatoma_elongata"
"773","Fragilaria_heidenii"
"774","Fragillaria_crotonensis"
"775","Fragilaria_virescens"
"776","Navicula_cryptocephala"
"777","Navicula_sp."
"778","Navicula_vanhoeffenii"
"779","Nitzschia_acicularis"
"780","Nitzschia_closterium"
"781","Nitzschia_sigmoidaea"
"782","Nitzschia_vermicularis"
"783","Nizchia_sp."
"784","Skeletonema_costatum"
"785","Stephanodiscus_hantschii"
"786","Thalassionema_nitzschioides"
"787","Thalassiosira_hyalina"
"788","Cryptomonas_erosa"
"789","Cryptomonas_ovata"
"790","Cryptomonas_sp."
"791","Hemiselmis_sp."
"792","Hemiselmis_virescens"
"793","Komma_caudata"
"794","Leucocryptos_marina"
"795","Teleaulax_acuta"
"796","Amphidinium_exentsum"
"797","Dinophysis_rotundata"
"798","Gymnodinium_helveticum"
"799","Gymnodinium_spp."
"800","Gyrodinium_lacryma"
"801","Heterocapsa_triquetra"
"802","Katodinium_glaucum"
"803","Prorocentrum_cordatum"
"804","Protoperidinium_bipes"
"805","Eutreptiella_lanowii"
"806","Eutreptiella_gymnastica"
"807","Actinastrum_hantzschii"
"808","Chlamydomonas_monadina"
"809","Chlamydomonas_sp."
"810","Closterium_macilentum"
"811","Crucigenia_quadrata"
"812","Eudorina_elegans"
"813","Koliella_longiseta"
"814","Koliella_spiculiformos"
"815","Monoraphidium_contortum"
"816","Monoraphidium_griffithii"
"817","Oocystis_lacustris"
"818","Pediastrum_boryanum"
"819","Planctonema_lauterbornii"
"820","Pteromonas_aequiciliata"
"821","Pyramimonas_sp."
"822","Scenedesmus_acutus"
"823","Scenedesmus_intermedius"
"824","Scenedesmus_magnus"
"825","Scenedesmus_quadricauda"
"826","Anabaena_sp."
"827","Aphanizomenon_sp."
"828","Planktolyngbya_limnetica"
"829","Planktothrix_agardhii"
"830","Ebria_tripartita"
"831","Actinocyclus_normanii"
"832","Amphiprora_hyperborea"
"833","Amphora_sp."
"834","Asterionella_formosa"
"835","Asterionella_gracillima"
"836","Aulacoseira_ambigua"
"837","Aulacoseira_granulata"
"838","Aulacoseira_islandica"
"839","Aulacoseira_subarctica"
"840","Cyclotella_bodanica"
"841","Cyclotella_meneghiniana"
"842","Diatoma_elongata"
"843","Fragilaria_heidenii"
"844","Navicula_sp."
"845","Navicula_vanhoeffenii"
"846","Nitzschia_acicularis"
"847","Nitzschia_closterium"
"848","Nitzschia_longissima"
"849","Nitzschia_sigmoidaea"
"850","Nitzschia_vermicularis"
"851","Nizchia_sp."
"852","Skeletonema_costatum"
"853","Synedra_acus"
"854","Thalassionema_nitzschioides"
"855","Cryptomonas_obovata"
"856","Cryptomonas_ovata"
"857","Cryptomonas_sp."
"858","Hemiselmis_sp."
"859","Hemiselmis_virescens"
"860","Komma_caudata"
"861","Leucocryptos_marina"
"862","Teleaulax_acuta"
"863","Amphidinium_exentsum"
"864","Gymnodinium_helveticum"
"865","Gymnodinium_spp."
"866","Gyrodinium_lacryma"
"867","Peridiniella_catenata"
"868","Prorocentrum_cordatum"
"869","Prorocentrum_minimum"
"870","Protoperidinium_brevipes"
"871","Protoperidinium_granii"
"872","Eutreptiella_lanowii"
"873","Eutreptiella_gymnastica"
"874","Coelastrum_microporum"
"875","Dictyosphaerium_ehrenbergianum"
"876","Koliella_longiseta"
"877","Monoraphidium_arcuatum"
"878","Monoraphidium_contortum"
"879","Monoraphidium_griffithii"
