gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5794543652	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7492	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.065833	32.425					14.0		2005-08-10	10	8	2005	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7492				CC_BY_4_0					2025-10-08T01:20:30.509Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794543649	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7491	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.065833	32.425					14.0		2005-08-10	10	8	2005	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7491				CC_BY_4_0					2025-10-08T01:20:30.509Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794543647	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7494	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.077	32.355833					24.0		2005-08-10	10	8	2005	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7494				CC_BY_4_0					2025-10-08T01:20:30.509Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794543645	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7493	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.065833	32.425					14.0		2005-08-10	10	8	2005	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7493				CC_BY_4_0					2025-10-08T01:20:30.508Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794543642	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7495	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.077	32.355833					24.0		2005-08-10	10	8	2005	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7495				CC_BY_4_0					2025-10-08T01:20:30.508Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794536171	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7238	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.010667	32.523333					0.0		2004-07-31	31	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7238				CC_BY_4_0					2025-10-08T01:20:29.997Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794536169	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7237	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.010667	32.523333					0.0		2004-07-31	31	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7237				CC_BY_4_0					2025-10-08T01:20:29.997Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535627	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7151	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.977833	32.573					12.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7151				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535623	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7153	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.983667	32.5665					12.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7153				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535621	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7152	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	66.983667	32.5665					12.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7152				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535620	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7155	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.063667	32.426167					21.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7155				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535618	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7154	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.063667	32.426167					21.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7154				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535616	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7157	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.075333	32.3495					12.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7157				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535614	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7156	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.063667	32.426167					21.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7156				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535612	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7159	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.075333	32.3495					12.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7159				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794535610	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:7158	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.075333	32.3495					12.0		2004-07-30	30	7	2004	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	7158				CC_BY_4_0					2025-10-08T01:20:29.679Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794532173	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:3670	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.099167	32.905					2.0		1984-08-18	18	8	1984	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	3670				CC_BY_4_0					2025-10-08T01:20:29.401Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794531829	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:8323	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.078	32.322833					0.0		2007-08-22	22	8	2007	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	8323				CC_BY_4_0					2025-10-08T01:20:29.260Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794531828	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:8324	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.093333	32.368667					0.0		2007-08-22	22	8	2007	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	8324				CC_BY_4_0					2025-10-08T01:20:29.260Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5794528219	7e4c7911-9c46-46cf-8904-566fc45c07d1	urn:catalog:RAS-WSBS:White Sea Benthos:3434	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Polydora quadrilobata		RU			PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	67.105	32.966667					2.0		1984-07-18	18	7	1984	2321463	2321463	OCCURRENCE	RAS-WSBS	White Sea Benthos	3434				CC_BY_4_0					2025-10-08T01:20:28.710Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5791489412	6ff714b9-7f7b-41e1-8383-ebbc5d824714	urn:catalog:MarBEF/LargeNet:is:1197517	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata	(Jacobi, 1883)	SJ	121.5		PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	78.225333	15.648667							1997-07		7	1997	2321463	2321463	OCCURRENCE	MarBEF/LargeNet	is	1197517				CC_BY_4_0					2025-10-08T05:16:23.098Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5791489410	6ff714b9-7f7b-41e1-8383-ebbc5d824714	urn:catalog:MarBEF/LargeNet:is:1197516	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata	(Jacobi, 1883)	SJ	121.3		PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	78.2385	15.721833							1997-07		7	1997	2321463	2321463	OCCURRENCE	MarBEF/LargeNet	is	1197516				CC_BY_4_0					2025-10-08T05:16:23.098Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5791489406	6ff714b9-7f7b-41e1-8383-ebbc5d824714	urn:catalog:MarBEF/LargeNet:is:1197518	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata	(Jacobi, 1883)	SJ	124.2		PRESENT		2089ce96-4fb5-4a20-999c-3ccf45a27a4d	78.099167	14.442667							1997-07		7	1997	2321463	2321463	OCCURRENCE	MarBEF/LargeNet	is	1197518				CC_BY_4_0					2025-10-08T05:16:23.097Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES
5295205927	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000030685	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait; Ws25/D-04(3)		PRESENT	3	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.3							2025-07-08	8	7	2025	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS			Zolotaryov V.	2025-07-14T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Selezeneva P.;Mesyats V.;Evseeva S.;Zolotaryov V.;Rodionov R.;Zhabko T.R.;Vakhrushev A.;Kokorin A.I.;Mokievsky V.O.;Zubarev V.;Afanaseva M.			2025-10-07T22:35:59.156Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5295205547	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000030763	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait; Ws25/D-04(1)		PRESENT	2	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.3							2025-07-08	8	7	2025	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS			Zubarev V.	2025-07-15T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Selezeneva P.;Mesyats V.;Evseeva S.;Zolotaryov V.;Rodionov R.;Zhabko T.R.;Vakhrushev A.;Kokorin A.I.;Mokievsky V.O.;Zubarev V.;Afanaseva M.			2025-10-07T22:35:58.363Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5295203864	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000030204	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Ws3k22/BioF-3		PRESENT	3	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2							2022-07-11	11	7	2022	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS				2022-07-15T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Tzetlin A.B.;Syomin V.L.			2025-10-07T22:35:53.242Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5295203488	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000030177	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Ws3k22/BioF-3		PRESENT	20	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2							2022-07-11	11	7	2022	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS				2022-07-15T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Tzetlin A.B.;Syomin V.L.			2025-10-07T22:35:51.413Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5295203244	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000030235	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Ws3k22/BioF-2		PRESENT	1	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2							2022-07-11	11	7	2022	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS				2022-07-15T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Tzetlin A.B.;Syomin V.L.			2025-10-07T22:35:47.981Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5163204607	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000029408	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Biofiltry Bay: Polydora site - West coast 29.08.2024 (s10,s11,s12); (WSBS MSU; 4 km to EES.  полидорник)		PRESENT	9	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2							2024-08-29	29	8	2024	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS			Bratchikova Yu.	2025-04-12T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Ozerov D.A.;Tzetlin A.B.;Bratchikova Yu.			2025-10-07T22:35:45.893Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5163204601	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000029406	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Biofiltry Bay: Polydora site - West coast 29.08.2024 (s10,s11,s12); (WSBS MSU; 4 km to EES.  полидорник)		PRESENT	212	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2							2024-08-29	29	8	2024	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS			Bratchikova Yu.	2025-04-12T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Ozerov D.A.;Tzetlin A.B.;Bratchikova Yu.			2025-10-07T22:35:45.893Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5163204600	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000029405	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Biofiltry Bay: Polydora site - West coast 29.08.2024 (s10,s11,s12); (WSBS MSU; 4 km to EES.  полидорник)		PRESENT	1	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2							2024-08-29	29	8	2024	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS			Bratchikova Yu.	2025-04-12T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Ozerov D.A.;Tzetlin A.B.;Bratchikova Yu.			2025-10-07T22:35:45.892Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
5163204591	f49dd893-1e91-4ce6-9aa7-e1047ffee557	WS00000029401	Animalia	Annelida	Polychaeta		Spionidae	Dipolydora	Dipolydora quadrilobata		SPECIES	Dipolydora quadrilobata (Jacobi, 1883)	Dipolydora quadrilobata		RU	Arctic Ocean, White Sea, Kandalaksha Gulf, Velikaya Salma Strait, Biofiltry Bay; Biofiltry Bay: West Beach area 23.08.2024 (s07,s08,s09); (WSBS MSU; 4 km to EES. в куту)		PRESENT	133	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	66.5	33.2			-7.5				2024-08-23	23	8	2024	2321463	2321463	PRESERVED_SPECIMEN	ZMMU	ZMMU_WS			Bratchikova Yu.	2025-04-12T00:00:00	CC_BY_NC_4_0	Zoological Museum of M.V. Lomonosov State University	Ozerov D.A.;Tzetlin A.B.;Bratchikova Yu.			2025-10-07T22:35:45.839Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE
